family,n,rank,target_delta,delta,seed,score,empty_w_count,rho_mult,kappa_mult,vertices,W,max_distance,ratio,idempotence_linf_l1,row_sum_linf,BA_error_linf
direct_anchor_barycentric,5,3,0.001,0.0009276272405721984,10102,0.06091394719018767,0,1.0,0.1,5,3,0.0018552544811444413,0.06091394719018767,0.0,0.0,0.0
direct_anchor_barycentric,5,3,0.001,0.0008491387427047899,10101,0.05827997058011372,0,1.0,0.1,5,3,0.00169827748540952,0.05827997058011372,0.0,0.0,0.0
direct_anchor_barycentric,5,3,0.001,0.0008268584010370549,10100,0.057510291289029125,0,1.0,0.1,5,3,0.0016537168020742997,0.057510291289029125,0.0,2.220446049250313e-16,0.0
direct_anchor_barycentric,5,2,0.001,0.0005064026784096883,9100,0.0,0,1.0,0.1,2,2,0.0,0.0,0.0,1.1102230246251565e-16,0.0
